Month,DayofMonth,DepTime,ArrTime,UniqueCarrier,TailNum,Origin,Dest,Price,FuturePrice
1,6,14.0,19.0,WN,N353,PHX,IND,19495.0,22059.0
1,12,16.0,20.0,AA,N629AA,LGA,MIA,13817.0,10110.0
1,24,9.0,11.0,WN,N358,LAX,OAK,3873.0,3417.0
1,12,18.0,19.0,MQ,N626MQ,MLI,ORD,6218.0,4837.0
1,6,18.0,22.0,AA,N3CTAA,LGA,DFW,7757.0,7024.0
1,1,15.0,17.0,EV,N879AS,BTR,ATL,6092.0,5946.0
1,3,10.0,11.0,WN,N427,MCI,STL,4107.0,4182.0
1,24,8.0,8.0,WN,N716,HOU,ABQ,4812.0,5545.0
1,24,11.0,15.0,DL,N394DA,COS,ATL,4667.0,4394.0
1,18,11.0,13.0,EV,N844AS,PNS,ATL,13555.0,14645.0
1,12,13.0,15.0,DL,N643DL,IAD,MCO,6297.0,6251.0
1,18,16.0,17.0,WN,N707,BWI,ISP,4437.0,4431.0
1,9,11.0,13.0,DH,N662BR,BNA,ORD,7202.0,8019.0
1,3,12.0,17.0,CO,N14655,SNA,IAH,5117.0,3655.0
1,24,7.0,9.0,US,N586US,BOS,DCA,3687.0,3624.0
1,3,22.0,5.0,B6,N562JB,LGB,IAD,3873.0,3095.0
1,21,21.0,21.0,NW,N1309T,DTW,MBS,5228.0,5837.0
1,15,5.0,6.0,NW,N608NW,MOT,MSP,3257.0,3527.0
1,1,18.0,21.0,AA,N072AA,SJU,JFK,4823.0,5192.0
1,12,9.0,11.0,AS,N975AS,SMF,SEA,8372.0,6062.0
1,15,6.0,8.0,XE,N14904,DAY,EWR,8714.0,7387.0
1,21,17.0,19.0,WN,N333,BWI,TPA,9345.0,8799.0
1,21,6.0,7.0,UA,N855UA,DEN,SFO,6297.0,6472.0
1,27,15.0,16.0,DH,N426FJ,CVG,TRI,8016.0,7199.0
1,9,19.0,21.0,AA,N4YFAA,DEN,LAX,10577.0,7671.0
1,21,7.0,8.0,NW,N985US,DTW,ROC,9646.0,12510.0
1,15,8.0,11.0,AA,N5FNAA,SJU,BOS,5830.0,5988.0
1,9,10.0,12.0,UA,N902UA,LGA,ORD,14323.0,10530.0
1,1,18.0,20.0,NW,N983US,MSP,MSO,4823.0,5031.0
1,21,7.0,11.0,NW,N589NW,MSP,RSW,9646.0,10146.0
1,12,14.0,16.0,WN,N670,LAS,PHX,10262.0,11883.0
1,1,6.0,7.0,DH,N320UE,CRW,IAD,6121.0,5679.0
1,6,12.0,14.0,DH,N647BR,SAV,ORD,13538.0,13388.0
1,6,16.0,17.0,AA,N539AA,DFW,SAT,11432.0,14205.0
1,9,8.0,11.0,AA,N4WKTW,DFW,ATL,10697.0,8021.0
1,12,10.0,11.0,HP,N804AW,PHX,SFO,5911.0,5616.0
1,21,7.0,8.0,DH,N642BR,AVP,ORD,9646.0,12060.0
1,3,12.0,13.0,US,N506AU,DCA,BOS,5117.0,4853.0
1,18,14.0,18.0,DL,N649DL,JFK,MCO,6245.0,6203.0
1,27,7.0,11.0,XE,N16561,IAH,IND,5281.0,5424.0
1,1,6.0,7.0,OO,N408SW,COS,SLC,6121.0,5709.0
1,12,9.0,10.0,XE,N17521,GSP,CLE,8372.0,9933.0
1,15,20.0,23.0,AS,N622AS,LAX,GEG,4804.0,4230.0
1,18,16.0,17.0,OH,N917CA,CVG,IAD,4437.0,4481.0
1,24,21.0,23.0,WN,N710,BWI,MCO,3971.0,2967.0
1,12,22.0,4.0,UA,N851UA,SAN,ORD,13817.0,12544.0
1,27,12.0,13.0,OO,N455SW,GTF,SLC,8603.0,9649.0
1,27,13.0,14.0,DL,N613DL,SRQ,ATL,9646.0,12370.0
1,24,16.0,17.0,MQ,N668HH,ORD,MLI,6412.0,4932.0
1,6,10.0,12.0,XE,N36915,CLE,MSY,11753.0,13931.0
1,12,10.0,12.0,MQ,N653MQ,DSM,DFW,5911.0,4231.0
1,18,16.0,17.0,US,N356US,PWM,PHL,4437.0,5095.0
1,24,13.0,15.0,AS,N967AS,PDX,SJC,11134.0,12904.0
1,21,18.0,20.0,WN,N634,PBI,BWI,9270.0,10849.0
1,3,10.0,11.0,DH,N401FJ,BOS,ACY,4107.0,3415.0
1,6,18.0,21.0,XE,N10575,MSP,CLE,7757.0,5595.0
1,15,12.0,14.0,OH,N367CA,SRQ,CVG,6795.0,6637.0
1,9,14.0,17.0,UA,N579UA,DEN,ORD,7757.0,6550.0
1,6,10.0,11.0,US,N444US,CLT,SAV,11753.0,9067.0
1,1,16.0,17.0,OO,N586SW,SJT,IAH,13302.0,15779.0
1,21,8.0,16.0,UA,N530UA,LAX,IAD,3332.0,4309.0
1,24,9.0,11.0,WN,N726,SMF,SAN,3873.0,4018.0
1,27,19.0,20.0,MQ,N835MQ,MSN,ORD,6540.0,5099.0
1,15,12.0,15.0,DL,N374DL,MKE,ATL,6795.0,5989.0
1,6,9.0,10.0,MQ,N284MQ,SBA,LAX,8366.0,6849.0
1,18,12.0,15.0,CO,N47332,CLE,TPA,7670.0,9230.0
1,21,14.0,15.0,OO,N292SW,RDM,PDX,10844.0,9957.0
1,18,18.0,20.0,WN,N506,RNO,LAX,8246.0,8183.0
1,12,21.0,23.0,DH,N660BR,IAD,BTV,11507.0,11093.0
1,3,12.0,18.0,WN,N797,SEA,BNA,5117.0,4080.0
1,21,16.0,17.0,US,N115UW,CLT,MYR,8728.0,7092.0
1,12,8.0,9.0,UA,N926UA,DEN,COS,11087.0,11236.0
1,3,11.0,16.0,CO,N76062,IAH,HNL,4667.0,5266.0
1,21,18.0,20.0,AA,N2CDAA,PHL,ORD,9270.0,10059.0
1,9,16.0,19.0,AA,N3BDAA,DCA,MIA,4823.0,5032.0
1,18,10.0,12.0,B6,N581JB,JFK,LAS,3943.0,4481.0
1,27,11.0,13.0,NW,N1334U,DCA,DTW,8625.0,7693.0
1,24,20.0,21.0,DH,N407FJ,TYS,CVG,10703.0,13880.0
1,15,14.0,15.0,WN,N620,HOU,HRL,10919.0,10342.0
1,27,19.0,20.0,DL,N638DL,CVG,ORF,6540.0,7391.0
1,9,8.0,10.0,WN,N601,LAS,PHX,10697.0,9685.0
1,12,19.0,20.0,UA,N306UA,PHL,ORD,5678.0,6886.0
1,1,12.0,13.0,US,N709UW,DCA,LGA,36983.0,33401.0
1,6,20.0,22.0,CO,N73406,MCO,EWR,9663.0,9461.0
1,6,18.0,19.0,DH,N423FJ,DAY,CVG,7757.0,5868.0
1,9,10.0,11.0,US,N782AU,CLT,GSO,14323.0,14733.0
1,6,15.0,17.0,DL,N611DL,TPA,ATL,12395.0,10126.0
1,24,23.0,8.0,DL,N841MH,HNL,SLC,12819.0,9323.0
1,24,6.0,9.0,DL,N697DL,TPA,BOS,4030.0,3640.0
1,24,18.0,19.0,CO,N79279,IAH,MSY,7303.0,7767.0
1,3,14.0,15.0,DH,N415FJ,JFK,DCA,3597.0,3970.0
1,6,9.0,11.0,WN,N435,PDX,LAS,8366.0,6214.0
1,9,20.0,22.0,MQ,N721MQ,BOS,BWI,14939.0,15077.0
1,3,14.0,15.0,DH,N696BR,IAD,PWM,3597.0,4622.0
1,6,20.0,22.0,DL,N682DA,ATL,RSW,9663.0,9770.0
1,9,14.0,17.0,UA,N373UA,LAS,DEN,7757.0,10082.0
1,9,14.0,15.0,OO,N216SW,SGU,SLC,7757.0,6066.0
1,21,13.0,16.0,EV,N828AS,DFW,SAV,9486.0,11830.0
1,6,16.0,18.0,XE,N12530,CLE,TYS,11432.0,14464.0
1,9,12.0,15.0,AA,N237AA,BWI,MIA,11596.0,9329.0
1,27,12.0,14.0,AA,N575AA,DCA,DFW,8603.0,8916.0
1,6,7.0,8.0,WN,N655,BWI,BNA,19225.0,13600.0
1,6,15.0,18.0,AA,N4UATW,STL,TPA,12395.0,11514.0
1,27,12.0,13.0,OO,N297SW,EUG,PDX,8603.0,8140.0
1,18,10.0,11.0,NW,N961N,MSP,MCI,3943.0,3945.0
1,18,19.0,21.0,CO,N70353,CLE,MCO,13029.0,11721.0
1,6,17.0,20.0,AA,N292AA,ABQ,DFW,12677.0,11443.0
1,15,16.0,17.0,UA,N474UA,LGA,ORD,13727.0,10155.0
1,18,20.0,21.0,UA,N485UA,DEN,SMF,4174.0,4098.0
1,9,9.0,12.0,DL,N3301,LAS,SLC,13882.0,11085.0
1,9,17.0,18.0,DL,N912DE,ATL,MSP,13017.0,12930.0
1,9,1.0,2.0,OH,N937CA,ATL,PIT,4077.0,3162.0
1,6,14.0,15.0,UA,N954UA,DEN,SAN,19495.0,15708.0
1,15,22.0,6.0,AA,N631AA,LAX,FLL,10262.0,12985.0
1,24,9.0,10.0,XE,N14977,IAH,BRO,3873.0,3893.0
1,6,12.0,12.0,NW,N348NW,DTW,ORD,13538.0,14834.0
1,18,14.0,16.0,CO,N39728,IAH,PHX,6245.0,6522.0
1,15,17.0,18.0,DH,N332UE,IAD,ROA,10262.0,7609.0
1,15,11.0,12.0,OO,N915SW,EUG,SFO,10262.0,11137.0
1,6,13.0,14.0,DL,N176DZ,ATL,JAX,3625.0,3336.0
1,6,10.0,12.0,OH,N468CA,GRB,CVG,11753.0,10237.0
1,12,11.0,13.0,NW,N366NB,MSP,ABQ,3383.0,3049.0
1,18,15.0,16.0,OO,N457SW,TLH,DFW,7229.0,8121.0
1,1,19.0,19.0,AS,N624AS,BOI,SEA,10651.0,9251.0
1,21,8.0,9.0,FL,N953AT,ATL,MCO,3332.0,2536.0
1,15,19.0,22.0,CO,N18220,EWR,MIA,6117.0,5445.0
1,15,9.0,10.0,EV,N824AS,ATL,LEX,14687.0,15757.0
1,27,13.0,14.0,DL,N3758Y,CVG,ABQ,9646.0,11232.0
1,1,17.0,18.0,MQ,N390MQ,ILE,DFW,8610.0,7815.0
1,15,9.0,10.0,AS,N742AS,OTZ,ANC,14687.0,17689.0
1,9,11.0,12.0,OO,N463SW,SLC,PSP,7202.0,8109.0
1,1,17.0,18.0,AA,N584AA,DFW,MSY,8610.0,9135.0
1,21,19.0,20.0,UA,N910UA,DTW,ORD,6587.0,4735.0
1,18,13.0,15.0,DL,N965DL,ATL,DTW,4441.0,3459.0
1,21,21.0,0.0,B6,N505JB,JFK,OAK,5228.0,4232.0
1,9,19.0,19.0,NW,N501US,DTW,MKE,10577.0,10944.0
1,18,14.0,15.0,WN,N609,LBB,AUS,6245.0,7814.0
1,27,19.0,22.0,AA,N5FHAA,FLL,SJU,6540.0,6834.0
1,27,18.0,19.0,NW,N773NC,GRR,MSP,8016.0,7481.0
1,27,8.0,8.0,HP,N155AW,DFW,LAS,4760.0,4939.0
1,1,17.0,19.0,NW,N326US,MSP,SMF,8610.0,10652.0
1,9,14.0,18.0,US,N707UW,MSP,PHL,7757.0,7678.0
1,27,8.0,10.0,OO,N578SW,EKO,SLC,4760.0,5042.0
1,9,16.0,17.0,WN,N680,PDX,OAK,4823.0,5168.0
1,12,7.0,9.0,XE,N16987,EWR,CLT,4668.0,4339.0
1,27,7.0,8.0,WN,N683,SJC,RNO,5281.0,5948.0
1,12,17.0,18.0,WN,N795,SMF,ONT,12778.0,9845.0
1,24,14.0,15.0,OO,N439SW,SLC,RNO,10262.0,11866.0
1,15,9.0,11.0,AS,N934AS,SMF,SEA,14687.0,11747.0
1,1,11.0,13.0,XE,N11107,IAH,MKE,19630.0,21568.0
1,1,13.0,15.0,UA,N340UA,TPA,ORD,3597.0,4645.0
1,6,20.0,21.0,UA,N374UA,MSP,DEN,9663.0,8724.0
1,24,6.0,7.0,UA,N380UA,PDX,SFO,4030.0,4249.0
1,18,10.0,13.0,UA,N543UA,BOS,DEN,3943.0,5057.0
1,12,15.0,16.0,XE,N14937,IAH,CRP,7229.0,7139.0
1,9,5.0,7.0,AA,N460AA,IAH,DFW,9134.0,7514.0
1,6,8.0,13.0,WN,N720,OAK,MSY,5264.0,3816.0
1,6,13.0,17.0,HP,N803AW,PHX,ORD,3625.0,3497.0
1,27,19.0,22.0,WN,N718,MCI,MCO,6540.0,7611.0
1,21,16.0,17.0,DH,N655BR,IAD,BNA,8728.0,9026.0
1,27,17.0,19.0,NW,N534US,MDW,MSP,4878.0,6162.0
1,1,18.0,19.0,DL,N908DL,ATL,CMH,4823.0,4538.0
1,1,22.0,5.0,DL,N834MH,HNL,SFO,5177.0,6118.0
1,3,17.0,20.0,EV,N836AS,ICT,ATL,14871.0,18792.0
1,15,15.0,19.0,UA,N563UA,ORD,EWR,7191.0,7652.0
1,27,13.0,13.0,EV,N530AS,ATL,AGS,9646.0,8007.0
1,12,9.0,10.0,WN,N528,SNA,SJC,8372.0,10134.0
1,9,19.0,20.0,OO,N207SW,RDD,SFO,10577.0,9870.0
1,15,17.0,18.0,UA,N951UA,ALB,ORD,10262.0,10763.0
1,15,7.0,8.0,AA,N579AA,JAX,DFW,7682.0,9874.0
1,3,11.0,12.0,DH,N686BR,CAE,IAD,4667.0,4563.0
1,3,12.0,14.0,DL,N131DN,ATL,MCO,5117.0,4368.0
1,15,15.0,20.0,NW,N340NW,SJU,DTW,7191.0,8938.0
1,6,14.0,18.0,AA,N503AA,DFW,EWR,19495.0,23911.0
1,18,7.0,8.0,WN,N724,SMF,ONT,3687.0,3326.0
1,18,16.0,18.0,DL,N964DL,CVG,MCO,4437.0,4122.0
1,1,16.0,16.0,OO,N289YV,SEA,GEG,13302.0,14702.0
1,15,8.0,11.0,WN,N705,BWI,PHX,5830.0,6476.0
1,27,12.0,15.0,B6,N537JB,FLL,JFK,8603.0,7246.0
1,21,17.0,20.0,CO,N16646,BNA,EWR,9345.0,10623.0
1,15,17.0,19.0,XE,N15572,CLT,EWR,10262.0,7293.0
1,1,22.0,23.0,WN,N778,SAT,DAL,5177.0,6367.0
1,3,12.0,13.0,EV,N633AS,AGS,ATL,5117.0,5886.0
1,27,7.0,9.0,UA,N567UA,PDX,SFO,5281.0,5493.0
1,6,16.0,19.0,AA,N5FLAA,SJU,ORD,11432.0,13763.0
1,15,12.0,14.0,US,N448US,CLT,BOS,6795.0,6903.0
1,18,21.0,22.0,EV,N880AS,DFW,XNA,3943.0,3170.0
1,12,8.0,9.0,DL,N306DL,ATL,IND,11087.0,13151.0
1,6,13.0,16.0,UA,N585UA,ORD,EWR,3625.0,3455.0
1,1,11.0,15.0,DL,N998DL,MSP,ATL,19630.0,21404.0
1,27,15.0,19.0,XE,N13956,IAH,SDF,8016.0,6954.0
1,24,16.0,17.0,US,N173UW,PHL,CLT,6412.0,7452.0
1,6,9.0,10.0,OO,N951SW,SLC,PSP,8366.0,6200.0
1,15,17.0,18.0,WN,N326,BUR,LAS,10262.0,10529.0
1,6,17.0,22.0,UA,N411UA,PHX,ORD,12677.0,13361.0
1,18,11.0,17.0,AA,N3CYAA,SJC,ORD,13555.0,13786.0
1,6,17.0,20.0,XE,N11140,GRR,IAH,12677.0,11881.0
1,24,5.0,8.0,AA,N4YRAA,PIT,DFW,3527.0,3125.0
1,12,13.0,18.0,WN,N374,SEA,MCI,6297.0,6291.0
1,9,14.0,15.0,UA,N819UA,DEN,SMF,7757.0,7039.0
1,18,17.0,17.0,DL,N951DL,ATL,BHM,12392.0,13728.0
1,15,8.0,10.0,FL,N981AT,BOS,BWI,5830.0,4420.0
1,12,15.0,18.0,UA,N943UA,ORD,CLT,7229.0,7064.0
1,12,6.0,7.0,OO,N928SW,MFR,SFO,9899.0,11559.0
1,9,9.0,12.0,US,N384US,BNA,PIT,13882.0,12385.0
1,12,15.0,15.0,WN,N387,IND,MDW,7229.0,7662.0
1,6,18.0,22.0,UA,N849UA,DEN,CMH,7757.0,9564.0
1,24,18.0,19.0,OO,N930SW,LAX,FAT,7303.0,7144.0
1,18,8.0,10.0,UA,N336UA,DEN,SLC,10844.0,13058.0
1,12,12.0,14.0,FL,N956AT,BUF,ATL,10991.0,9571.0
1,6,18.0,18.0,HA,N478HA,OGG,HNL,7757.0,9971.0
1,6,10.0,13.0,NW,N926NW,MSP,DTW,11753.0,11985.0
1,15,10.0,11.0,WN,N684,BWI,BUF,6979.0,6239.0
1,24,11.0,13.0,B6,N558JB,FLL,IAD,4667.0,3526.0
1,12,18.0,20.0,DL,N375DL,GRR,ATL,6218.0,7143.0
1,15,10.0,12.0,WN,N357,SMF,LAS,6979.0,8891.0
1,24,9.0,14.0,AA,N559AA,SAN,DFW,3873.0,2723.0
1,15,10.0,14.0,AA,N4XEAA,DFW,BDL,6979.0,5561.0
1,21,5.0,8.0,NW,N8928E,ORD,DTW,10861.0,10424.0
1,12,7.0,15.0,US,N169UW,LAX,CLT,4668.0,5978.0
1,21,18.0,19.0,EV,N910AS,TRI,ATL,9270.0,10896.0
1,15,13.0,14.0,OO,N251YV,LAX,FAT,6961.0,6927.0
1,27,19.0,20.0,OO,N271YV,SMX,LAX,6540.0,5034.0
1,6,16.0,17.0,OO,N295SW,SEA,GEG,11432.0,12616.0
1,3,20.0,23.0,AA,N5FRAA,MIA,LAS,15318.0,15873.0
1,1,12.0,15.0,DL,N973DL,ATL,BOS,36983.0,44125.0
1,1,9.0,11.0,DH,N650BR,JAX,IAD,8907.0,9342.0
1,27,17.0,19.0,HP,N187AW,ABQ,PHX,4878.0,5307.0
1,1,14.0,15.0,HP,N331AW,PHX,SLC,13376.0,13594.0
1,3,12.0,13.0,OO,N298SW,SLC,JAC,5117.0,5422.0
1,15,22.0,0.0,WN,N328,LAS,SLC,10262.0,7990.0
1,9,5.0,8.0,CO,N33264,ORD,IAH,9134.0,8737.0
1,9,12.0,14.0,US,N446US,TPA,PHL,11596.0,9409.0
1,18,23.0,23.0,DH,N419FJ,CVG,EVV,15129.0,14899.0
1,12,17.0,18.0,MQ,N824MQ,BTR,DFW,12778.0,11410.0
1,3,15.0,16.0,WN,N105,DAL,SAT,15147.0,12441.0
1,21,12.0,15.0,DL,N699DL,PBI,BOS,10676.0,12508.0
1,9,17.0,19.0,WN,N512,LAS,PHX,13017.0,13955.0
1,24,16.0,17.0,MQ,N852MQ,ORD,LSE,6412.0,6028.0
1,9,8.0,9.0,FL,N929AT,ATL,DAY,10697.0,11050.0
1,12,17.0,20.0,HP,N668AW,SEA,PHX,12778.0,10704.0
1,15,12.0,14.0,AA,N234AA,ORD,BWI,6795.0,4853.0
1,9,8.0,9.0,NW,N671MC,LAN,DTW,10697.0,9972.0
1,24,14.0,15.0,DH,N312UE,DAY,IAD,10262.0,10890.0
1,9,5.0,7.0,HP,N814AW,DEN,PHX,9134.0,10659.0
1,1,9.0,13.0,US,N162UW,PHL,SFO,8907.0,6326.0
1,21,17.0,18.0,UA,N771UA,IAD,DEN,9345.0,8482.0
1,27,14.0,16.0,AA,N2ALAA,BNA,ORD,12898.0,15359.0
1,1,12.0,14.0,XE,N17513,AGS,EWR,36983.0,28501.0
1,12,22.0,23.0,OO,N299SW,LAX,MRY,13817.0,16835.0
1,24,10.0,14.0,UA,N339UA,TUS,ORD,5894.0,7506.0
1,24,10.0,11.0,HP,N667AW,DTW,LAS,5894.0,4408.0
1,21,6.0,8.0,US,N171UW,LGA,PIT,6297.0,5728.0
1,6,6.0,7.0,MQ,N254MQ,GGG,DFW,13941.0,13627.0
1,15,7.0,8.0,CO,N938MC,ATL,IAH,7682.0,7002.0
1,12,10.0,11.0,EV,N878AS,FLO,ATL,5911.0,5197.0
1,3,11.0,13.0,WN,N613,OKC,PHX,4667.0,5002.0
1,6,17.0,20.0,NW,N371NB,JAX,MSP,12677.0,9461.0
1,24,12.0,13.0,WN,N697,BHM,MSY,9548.0,10086.0
1,18,18.0,19.0,MQ,N630MQ,ORD,FSD,8246.0,7169.0
1,24,9.0,14.0,CO,N16701,RNO,IAH,3873.0,4835.0
1,18,15.0,16.0,MQ,N636MQ,ORD,MSN,7229.0,8517.0
1,1,9.0,11.0,CO,N12216,CLE,PHX,8907.0,11341.0
1,21,15.0,17.0,HP,N906AW,SAN,PHX,4649.0,3566.0
1,12,18.0,19.0,WN,N694,LIT,PHX,6218.0,6344.0
1,27,12.0,14.0,UA,N914UA,LGA,ORD,8603.0,9539.0
1,21,10.0,13.0,DL,N329DL,ORD,ATL,7139.0,8802.0
1,15,7.0,8.0,HP,N326AW,DFW,LAS,7682.0,7514.0
1,18,16.0,18.0,DH,N625BR,IAD,PVD,4437.0,3117.0
1,12,16.0,21.0,NW,N371NW,PHX,DTW,13817.0,17741.0
1,9,20.0,21.0,OH,N821CA,CVG,MSP,14939.0,11457.0
1,18,14.0,15.0,US,N533AU,CLT,CHS,6245.0,7128.0
1,18,7.0,9.0,DL,N6715C,IAD,MCO,3687.0,3984.0
1,6,9.0,10.0,DH,N424FJ,PHL,BOS,8366.0,8459.0
1,15,17.0,18.0,FL,N942AT,LGA,PHF,10262.0,10487.0
1,24,13.0,14.0,XE,N11539,RIC,EWR,11134.0,11561.0
1,21,17.0,20.0,NW,N517US,BOS,MSP,9345.0,6922.0
1,21,14.0,15.0,NW,N9341,DSM,MSP,10844.0,13778.0
1,24,8.0,10.0,AS,N785AS,LAX,SEA,4812.0,3740.0
1,24,20.0,22.0,OH,N986CA,CVG,SAV,10703.0,11757.0
1,12,7.0,10.0,DL,N6707A,FLL,BOS,4668.0,5923.0
1,3,18.0,20.0,MQ,N632MQ,ORD,ROC,8855.0,11123.0
1,15,6.0,9.0,US,N589US,MCI,CLT,8714.0,6575.0
1,9,17.0,18.0,OO,N393SW,FAT,LAS,13017.0,11710.0
1,27,23.0,0.0,WN,N311,MCI,MDW,11150.0,14335.0
1,18,6.0,8.0,B6,N533JB,MCO,JFK,6347.0,7335.0
1,21,10.0,11.0,US,N748UW,CLT,MSY,7139.0,8487.0
1,18,14.0,17.0,DL,N948WP,ORD,SLC,6245.0,6335.0
1,3,7.0,12.0,UA,N479UA,SMF,ORD,14924.0,17293.0
1,27,12.0,14.0,DL,N927DA,ATL,DCA,8603.0,10421.0
1,24,13.0,14.0,US,N530AU,PHL,BOS,11134.0,9170.0
1,15,13.0,14.0,WN,N87,DAL,AUS,6961.0,6880.0
1,27,7.0,11.0,NW,N782NC,MSP,RDU,5281.0,6351.0
1,3,18.0,20.0,UA,N501UA,LAS,DEN,8855.0,10129.0
1,15,13.0,14.0,CO,N52616,IAH,SAT,6961.0,5941.0
1,6,19.0,20.0,AA,N532AA,ORD,STL,8073.0,6476.0
1,3,17.0,18.0,MQ,N848MQ,XNA,DFW,14871.0,14621.0
1,24,8.0,8.0,WN,N659,TPA,PBI,4812.0,5540.0
1,21,9.0,10.0,NW,N770NC,MCI,MSP,13062.0,9339.0
1,6,6.0,6.0,XE,N16571,LCH,IAH,13941.0,13757.0
1,12,16.0,18.0,MQ,N817MQ,LNK,ORD,13817.0,11555.0
1,27,17.0,19.0,UA,N842UA,MHT,ORD,4878.0,6242.0
1,12,11.0,14.0,UA,N574UA,SAN,DEN,3383.0,4383.0
1,27,16.0,17.0,EV,N926EV,ATL,ABY,12898.0,11234.0
1,21,8.0,11.0,AS,N947AS,PSP,SEA,3332.0,4007.0
1,15,7.0,8.0,OH,N355CA,CVG,SDF,7682.0,9719.0
1,24,18.0,21.0,DL,N609DL,ATL,SLC,7303.0,6496.0
1,21,6.0,13.0,DL,N3767,SAN,CVG,6297.0,6833.0
1,21,17.0,19.0,WN,N398,BNA,HOU,9345.0,11701.0
1,27,8.0,9.0,EV,N873AS,ATL,CHO,4760.0,4241.0
1,18,15.0,16.0,WN,N739,MCI,MDW,7229.0,7735.0
1,18,11.0,14.0,AA,N418AA,DTW,MIA,13555.0,12923.0
1,21,9.0,11.0,DL,N381DL,TPA,CVG,13062.0,10612.0
1,3,18.0,19.0,DH,N668BR,CLT,IAD,8855.0,9574.0
1,15,17.0,18.0,DL,N3734B,LGA,BOS,10262.0,10039.0
1,15,15.0,16.0,OO,N213SW,DEN,RAP,7191.0,7282.0
1,15,16.0,17.0,B6,N543JB,JFK,SYR,13727.0,16502.0
1,12,6.0,6.0,DH,N682BR,LEX,ORD,9899.0,12048.0
1,6,19.0,20.0,DH,N301UE,CRW,IAD,8073.0,10217.0
1,3,8.0,10.0,MQ,N514MQ,ORD,IND,12524.0,15776.0
1,9,14.0,14.0,HP,N670AW,PHX,SNA,7757.0,6397.0
1,1,5.0,7.0,B6,N522JB,SYR,JFK,7662.0,6093.0
1,21,15.0,18.0,AA,N469AA,PHL,DFW,4649.0,4034.0
1,21,22.0,23.0,WN,N525,OAK,LAX,6955.0,8480.0
1,27,10.0,11.0,MQ,N654MQ,ORD,LSE,5894.0,5586.0
1,24,12.0,13.0,DH,N452FJ,CLE,CVG,9548.0,6791.0
1,18,10.0,12.0,DL,N108DL,ATL,SLC,3943.0,4362.0
1,6,16.0,18.0,UA,N913UA,PDX,SFO,11432.0,10962.0
1,27,6.0,14.0,US,N111UW,LAX,PHL,2575.0,3119.0
1,24,8.0,10.0,OO,N910SW,LAX,PHX,4812.0,5816.0
1,9,6.0,8.0,AA,N400AA,OMA,DFW,6442.0,4962.0
1,15,11.0,14.0,US,N354US,PNS,CLT,10262.0,7518.0
1,27,12.0,14.0,WN,N604,SAN,PHX,8603.0,6633.0
1,27,17.0,18.0,OO,N229SW,LAX,SAN,4878.0,4040.0
1,9,23.0,6.0,CO,N16732,PHX,EWR,16704.0,13023.0
1,15,10.0,12.0,DL,N604DL,ATL,EGE,6979.0,7173.0
1,21,6.0,7.0,CO,N19141,SAT,IAH,6297.0,6402.0
1,1,8.0,13.0,AA,N5FDAA,SJC,DFW,22270.0,26909.0
1,6,19.0,19.0,EV,N877AS,BQK,ATL,8073.0,6563.0
1,3,9.0,10.0,CO,N16650,IAH,ELP,14871.0,17095.0
1,9,9.0,10.0,WN,N638,MCI,TUL,13882.0,14049.0
1,15,13.0,17.0,XE,N14568,IAH,SRQ,6961.0,7356.0
1,1,18.0,20.0,DL,N843MH,TPA,ATL,4823.0,5614.0
1,21,14.0,15.0,DL,N988DL,ATL,CMH,10844.0,10686.0
1,18,9.0,12.0,NW,N943N,STL,DTW,4668.0,4367.0
1,12,7.0,8.0,HP,N604AW,DTW,LAS,4668.0,5774.0
1,3,13.0,15.0,AS,N780AS,PDX,LAS,6092.0,6087.0
1,15,6.0,7.0,OH,N978CA,SAV,ATL,8714.0,6139.0
1,18,18.0,20.0,NW,N761NC,DTW,PHL,8246.0,6612.0
1,24,11.0,14.0,DL,N67171,FLL,BDL,4667.0,5812.0
1,1,20.0,21.0,NW,N302US,DTW,ORD,8586.0,10157.0
1,6,14.0,21.0,US,N629AU,LAS,PIT,19495.0,21793.0
1,9,16.0,19.0,CO,N29129,IAH,MCO,4823.0,6171.0
1,12,20.0,22.0,WN,N334,LAS,SEA,13381.0,15592.0
1,24,12.0,14.0,EV,N827AS,DHN,ATL,9548.0,8892.0
1,24,7.0,8.0,TZ,N302TZ,PIE,MDW,3687.0,2664.0
1,6,22.0,0.0,UA,N398UA,SFO,SEA,4804.0,5306.0
1,18,7.0,10.0,AA,N291AA,DFW,IND,3687.0,4645.0
1,1,6.0,7.0,NW,N1308T,PHL,MEM,6121.0,4364.0
1,15,21.0,22.0,WN,N96,HOU,DAL,2754.0,2968.0
1,12,15.0,17.0,FL,N928AT,FNT,ATL,7229.0,7907.0
1,18,8.0,11.0,AS,N792AS,PDX,ONT,10844.0,13477.0
1,27,14.0,16.0,WN,N325,SAN,TUS,12898.0,15521.0
1,3,15.0,16.0,HA,N476HA,HNL,OGG,15147.0,16967.0
1,3,16.0,17.0,OO,N301YV,RDD,SFO,14011.0,17944.0
1,9,10.0,14.0,HP,N902AW,PHX,MSP,14323.0,11476.0
1,24,17.0,18.0,UA,N305UA,ORD,DSM,4804.0,4509.0
1,15,19.0,21.0,NW,N9343,MEM,JAX,6117.0,5328.0
1,9,19.0,21.0,XE,N11150,IAH,BNA,10577.0,7505.0
