Month,DayofMonth,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,TailNum,Origin,Dest,Price
1,12,13.0,13,15.0,15,DL,N643DL,IAD,MCO,6297.0
1,18,16.0,16,17.0,17,WN,N707,BWI,ISP,4437.0
1,9,11.0,11,13.0,13,DH,N662BR,BNA,ORD,7202.0
1,3,12.0,11,17.0,16,CO,N14655,SNA,IAH,5117.0
1,24,7.0,8,9.0,9,US,N586US,BOS,DCA,3687.0
1,3,22.0,21,5.0,5,B6,N562JB,LGB,IAD,3873.0
1,21,21.0,21,21.0,21,NW,N1309T,DTW,MBS,5228.0
1,15,5.0,5,6.0,6,NW,N608NW,MOT,MSP,3257.0
1,1,18.0,18,21.0,21,AA,N072AA,SJU,JFK,4823.0
1,12,9.0,9,11.0,11,AS,N975AS,SMF,SEA,8372.0
1,15,6.0,6,8.0,8,XE,N14904,DAY,EWR,8714.0
1,21,17.0,17,19.0,20,WN,N333,BWI,TPA,9345.0
1,21,6.0,6,7.0,8,UA,N855UA,DEN,SFO,6297.0
1,27,15.0,14,16.0,15,DH,N426FJ,CVG,TRI,8016.0
1,9,19.0,19,21.0,20,AA,N4YFAA,DEN,LAX,10577.0
1,21,7.0,7,8.0,8,NW,N985US,DTW,ROC,9646.0
1,15,8.0,8,11.0,11,AA,N5FNAA,SJU,BOS,5830.0
1,9,10.0,11,12.0,12,UA,N902UA,LGA,ORD,14323.0
1,1,18.0,17,20.0,19,NW,N983US,MSP,MSO,4823.0
1,21,7.0,7,11.0,11,NW,N589NW,MSP,RSW,9646.0
1,12,14.0,14,16.0,16,WN,N670,LAS,PHX,10262.0
1,1,6.0,6,7.0,7,DH,N320UE,CRW,IAD,6121.0
1,6,12.0,12,14.0,14,DH,N647BR,SAV,ORD,13538.0
1,6,16.0,15,17.0,17,AA,N539AA,DFW,SAT,11432.0
1,9,8.0,9,11.0,12,AA,N4WKTW,DFW,ATL,10697.0
1,12,10.0,8,11.0,9,HP,N804AW,PHX,SFO,5911.0
1,21,7.0,7,8.0,9,DH,N642BR,AVP,ORD,9646.0
1,3,12.0,12,13.0,13,US,N506AU,DCA,BOS,5117.0
1,18,14.0,14,18.0,17,DL,N649DL,JFK,MCO,6245.0
1,27,7.0,7,11.0,11,XE,N16561,IAH,IND,5281.0
1,1,6.0,6,7.0,7,OO,N408SW,COS,SLC,6121.0
1,12,9.0,9,10.0,10,XE,N17521,GSP,CLE,8372.0
1,15,20.0,20,23.0,22,AS,N622AS,LAX,GEG,4804.0
1,18,16.0,16,17.0,17,OH,N917CA,CVG,IAD,4437.0
1,24,21.0,21,23.0,23,WN,N710,BWI,MCO,3971.0
1,12,22.0,23,4.0,4,UA,N851UA,SAN,ORD,13817.0
1,27,12.0,12,13.0,13,OO,N455SW,GTF,SLC,8603.0
1,27,13.0,12,14.0,14,DL,N613DL,SRQ,ATL,9646.0
1,24,16.0,16,17.0,17,MQ,N668HH,ORD,MLI,6412.0
1,6,10.0,9,12.0,10,XE,N36915,CLE,MSY,11753.0
1,12,10.0,10,12.0,12,MQ,N653MQ,DSM,DFW,5911.0
1,18,16.0,15,17.0,17,US,N356US,PWM,PHL,4437.0
1,24,13.0,13,15.0,15,AS,N967AS,PDX,SJC,11134.0
1,21,18.0,18,20.0,20,WN,N634,PBI,BWI,9270.0
1,3,10.0,10,11.0,11,DH,N401FJ,BOS,ACY,4107.0
1,6,18.0,18,21.0,21,XE,N10575,MSP,CLE,7757.0
1,15,12.0,11,14.0,14,OH,N367CA,SRQ,CVG,6795.0
1,9,14.0,13,17.0,16,UA,N579UA,DEN,ORD,7757.0
1,6,10.0,10,11.0,11,US,N444US,CLT,SAV,11753.0
1,1,16.0,16,17.0,18,OO,N586SW,SJT,IAH,13302.0
1,21,8.0,8,16.0,16,UA,N530UA,LAX,IAD,3332.0
1,24,9.0,9,11.0,11,WN,N726,SMF,SAN,3873.0
1,27,19.0,19,20.0,20,MQ,N835MQ,MSN,ORD,6540.0
1,15,12.0,12,15.0,15,DL,N374DL,MKE,ATL,6795.0
1,6,9.0,9,10.0,10,MQ,N284MQ,SBA,LAX,8366.0
1,18,12.0,12,15.0,15,CO,N47332,CLE,TPA,7670.0
1,21,14.0,14,15.0,15,OO,N292SW,RDM,PDX,10844.0
1,18,18.0,18,20.0,20,WN,N506,RNO,LAX,8246.0
1,12,21.0,21,23.0,22,DH,N660BR,IAD,BTV,11507.0
1,3,12.0,12,18.0,18,WN,N797,SEA,BNA,5117.0
1,21,16.0,16,17.0,17,US,N115UW,CLT,MYR,8728.0
1,12,8.0,9,9.0,9,UA,N926UA,DEN,COS,11087.0
1,3,11.0,11,16.0,16,CO,N76062,IAH,HNL,4667.0
1,21,18.0,17,20.0,19,AA,N2CDAA,PHL,ORD,9270.0
1,9,16.0,16,19.0,19,AA,N3BDAA,DCA,MIA,4823.0
1,18,10.0,10,12.0,12,B6,N581JB,JFK,LAS,3943.0
1,27,11.0,10,13.0,12,NW,N1334U,DCA,DTW,8625.0
1,24,20.0,20,21.0,21,DH,N407FJ,TYS,CVG,10703.0
1,15,14.0,14,15.0,15,WN,N620,HOU,HRL,10919.0
1,27,19.0,19,20.0,20,DL,N638DL,CVG,ORF,6540.0
1,9,8.0,8,10.0,10,WN,N601,LAS,PHX,10697.0
1,12,19.0,18,20.0,19,UA,N306UA,PHL,ORD,5678.0
1,1,12.0,13,13.0,14,US,N709UW,DCA,LGA,36983.0
1,6,20.0,19,22.0,22,CO,N73406,MCO,EWR,9663.0
1,6,18.0,18,19.0,19,DH,N423FJ,DAY,CVG,7757.0
1,9,10.0,10,11.0,11,US,N782AU,CLT,GSO,14323.0
1,6,15.0,16,17.0,17,DL,N611DL,TPA,ATL,12395.0
1,24,23.0,23,8.0,8,DL,N841MH,HNL,SLC,12819.0
1,24,6.0,6,9.0,9,DL,N697DL,TPA,BOS,4030.0
1,24,18.0,18,19.0,19,CO,N79279,IAH,MSY,7303.0
1,3,14.0,14,15.0,16,DH,N415FJ,JFK,DCA,3597.0
1,6,9.0,8,11.0,10,WN,N435,PDX,LAS,8366.0
1,9,20.0,19,22.0,21,MQ,N721MQ,BOS,BWI,14939.0
1,3,14.0,12,15.0,14,DH,N696BR,IAD,PWM,3597.0
1,6,20.0,20,22.0,22,DL,N682DA,ATL,RSW,9663.0
1,9,14.0,14,17.0,17,UA,N373UA,LAS,DEN,7757.0
1,9,14.0,12,15.0,14,OO,N216SW,SGU,SLC,7757.0
1,21,13.0,13,16.0,16,EV,N828AS,DFW,SAV,9486.0
1,6,16.0,17,18.0,18,XE,N12530,CLE,TYS,11432.0
1,9,12.0,12,15.0,14,AA,N237AA,BWI,MIA,11596.0
1,27,12.0,12,14.0,14,AA,N575AA,DCA,DFW,8603.0
1,6,7.0,7,8.0,8,WN,N655,BWI,BNA,19225.0
1,6,15.0,14,18.0,17,AA,N4UATW,STL,TPA,12395.0
1,27,12.0,12,13.0,13,OO,N297SW,EUG,PDX,8603.0
1,18,10.0,10,11.0,11,NW,N961N,MSP,MCI,3943.0
1,18,19.0,19,21.0,21,CO,N70353,CLE,MCO,13029.0
1,6,17.0,17,20.0,20,AA,N292AA,ABQ,DFW,12677.0
1,15,16.0,16,17.0,17,UA,N474UA,LGA,ORD,13727.0
1,18,20.0,20,21.0,21,UA,N485UA,DEN,SMF,4174.0
1,9,9.0,9,12.0,12,DL,N3301,LAS,SLC,13882.0
1,9,17.0,17,18.0,18,DL,N912DE,ATL,MSP,13017.0
1,9,1.0,23,2.0,0,OH,N937CA,ATL,PIT,4077.0
1,6,14.0,14,15.0,15,UA,N954UA,DEN,SAN,19495.0
1,15,22.0,23,6.0,6,AA,N631AA,LAX,FLL,10262.0
1,24,9.0,9,10.0,10,XE,N14977,IAH,BRO,3873.0
1,6,12.0,12,12.0,12,NW,N348NW,DTW,ORD,13538.0
1,18,14.0,14,16.0,16,CO,N39728,IAH,PHX,6245.0
1,15,17.0,17,18.0,18,DH,N332UE,IAD,ROA,10262.0
1,15,11.0,10,12.0,12,OO,N915SW,EUG,SFO,10262.0
1,6,13.0,12,14.0,13,DL,N176DZ,ATL,JAX,3625.0
1,6,10.0,10,12.0,13,OH,N468CA,GRB,CVG,11753.0
1,12,11.0,11,13.0,13,NW,N366NB,MSP,ABQ,3383.0
1,18,15.0,15,16.0,16,OO,N457SW,TLH,DFW,7229.0
1,1,19.0,17,19.0,18,AS,N624AS,BOI,SEA,10651.0
1,21,8.0,8,9.0,9,FL,N953AT,ATL,MCO,3332.0
1,15,19.0,19,22.0,22,CO,N18220,EWR,MIA,6117.0
1,15,9.0,9,10.0,10,EV,N824AS,ATL,LEX,14687.0
1,27,13.0,12,14.0,14,DL,N3758Y,CVG,ABQ,9646.0
1,1,17.0,17,18.0,18,MQ,N390MQ,ILE,DFW,8610.0
1,15,9.0,9,10.0,10,AS,N742AS,OTZ,ANC,14687.0
1,9,11.0,11,12.0,12,OO,N463SW,SLC,PSP,7202.0
1,1,17.0,16,18.0,18,AA,N584AA,DFW,MSY,8610.0
1,21,19.0,19,20.0,19,UA,N910UA,DTW,ORD,6587.0
1,18,13.0,12,15.0,14,DL,N965DL,ATL,DTW,4441.0
1,21,21.0,21,0.0,1,B6,N505JB,JFK,OAK,5228.0
1,9,19.0,19,19.0,19,NW,N501US,DTW,MKE,10577.0
1,18,14.0,14,15.0,15,WN,N609,LBB,AUS,6245.0
1,27,19.0,19,22.0,22,AA,N5FHAA,FLL,SJU,6540.0
1,27,18.0,18,19.0,19,NW,N773NC,GRR,MSP,8016.0
1,27,8.0,8,8.0,8,HP,N155AW,DFW,LAS,4760.0
1,1,17.0,17,19.0,19,NW,N326US,MSP,SMF,8610.0
1,9,14.0,14,18.0,18,US,N707UW,MSP,PHL,7757.0
1,27,8.0,8,10.0,10,OO,N578SW,EKO,SLC,4760.0
1,9,16.0,15,17.0,17,WN,N680,PDX,OAK,4823.0
1,12,7.0,7,9.0,9,XE,N16987,EWR,CLT,4668.0
1,27,7.0,7,8.0,8,WN,N683,SJC,RNO,5281.0
1,12,17.0,17,18.0,18,WN,N795,SMF,ONT,12778.0
1,24,14.0,14,15.0,15,OO,N439SW,SLC,RNO,10262.0
1,15,9.0,9,11.0,11,AS,N934AS,SMF,SEA,14687.0
1,1,11.0,10,13.0,13,XE,N11107,IAH,MKE,19630.0
1,1,13.0,13,15.0,15,UA,N340UA,TPA,ORD,3597.0
1,6,20.0,19,21.0,20,UA,N374UA,MSP,DEN,9663.0
1,24,6.0,6,7.0,7,UA,N380UA,PDX,SFO,4030.0
1,18,10.0,10,13.0,13,UA,N543UA,BOS,DEN,3943.0
1,12,15.0,15,16.0,16,XE,N14937,IAH,CRP,7229.0
1,9,5.0,6,7.0,7,AA,N460AA,IAH,DFW,9134.0
1,6,8.0,8,13.0,14,WN,N720,OAK,MSY,5264.0
1,6,13.0,13,17.0,17,HP,N803AW,PHX,ORD,3625.0
1,27,19.0,19,22.0,23,WN,N718,MCI,MCO,6540.0
1,21,16.0,16,17.0,17,DH,N655BR,IAD,BNA,8728.0
1,27,17.0,17,19.0,19,NW,N534US,MDW,MSP,4878.0
1,1,18.0,18,19.0,20,DL,N908DL,ATL,CMH,4823.0
1,1,22.0,22,5.0,5,DL,N834MH,HNL,SFO,5177.0
1,3,17.0,17,20.0,20,EV,N836AS,ICT,ATL,14871.0
1,15,15.0,16,19.0,19,UA,N563UA,ORD,EWR,7191.0
1,27,13.0,12,13.0,13,EV,N530AS,ATL,AGS,9646.0
1,12,9.0,8,10.0,10,WN,N528,SNA,SJC,8372.0
1,9,19.0,17,20.0,18,OO,N207SW,RDD,SFO,10577.0
1,15,17.0,17,18.0,18,UA,N951UA,ALB,ORD,10262.0
1,15,7.0,7,8.0,8,AA,N579AA,JAX,DFW,7682.0
1,3,11.0,10,12.0,11,DH,N686BR,CAE,IAD,4667.0
1,3,12.0,13,14.0,14,DL,N131DN,ATL,MCO,5117.0
1,15,15.0,15,20.0,19,NW,N340NW,SJU,DTW,7191.0
1,6,14.0,12,18.0,17,AA,N503AA,DFW,EWR,19495.0
1,18,7.0,7,8.0,8,WN,N724,SMF,ONT,3687.0
1,18,16.0,16,18.0,18,DL,N964DL,CVG,MCO,4437.0
1,1,16.0,16,16.0,16,OO,N289YV,SEA,GEG,13302.0
1,15,8.0,8,11.0,11,WN,N705,BWI,PHX,5830.0
1,27,12.0,12,15.0,14,B6,N537JB,FLL,JFK,8603.0
1,21,17.0,17,20.0,20,CO,N16646,BNA,EWR,9345.0
1,15,17.0,17,19.0,19,XE,N15572,CLT,EWR,10262.0
1,1,22.0,22,23.0,23,WN,N778,SAT,DAL,5177.0
1,3,12.0,11,13.0,12,EV,N633AS,AGS,ATL,5117.0
1,27,7.0,7,9.0,9,UA,N567UA,PDX,SFO,5281.0
1,6,16.0,16,19.0,19,AA,N5FLAA,SJU,ORD,11432.0
1,15,12.0,12,14.0,14,US,N448US,CLT,BOS,6795.0
1,18,21.0,21,22.0,22,EV,N880AS,DFW,XNA,3943.0
1,12,8.0,8,9.0,9,DL,N306DL,ATL,IND,11087.0
1,6,13.0,13,16.0,16,UA,N585UA,ORD,EWR,3625.0
1,1,11.0,11,15.0,15,DL,N998DL,MSP,ATL,19630.0
1,27,15.0,15,19.0,19,XE,N13956,IAH,SDF,8016.0
1,24,16.0,15,17.0,17,US,N173UW,PHL,CLT,6412.0
1,6,9.0,9,10.0,10,OO,N951SW,SLC,PSP,8366.0
1,15,17.0,17,18.0,18,WN,N326,BUR,LAS,10262.0
1,6,17.0,15,22.0,19,UA,N411UA,PHX,ORD,12677.0
1,18,11.0,12,17.0,18,AA,N3CYAA,SJC,ORD,13555.0
1,6,17.0,17,20.0,19,XE,N11140,GRR,IAH,12677.0
1,24,5.0,6,8.0,8,AA,N4YRAA,PIT,DFW,3527.0
1,12,13.0,13,18.0,19,WN,N374,SEA,MCI,6297.0
1,9,14.0,14,15.0,15,UA,N819UA,DEN,SMF,7757.0
1,18,17.0,17,17.0,17,DL,N951DL,ATL,BHM,12392.0
1,15,8.0,8,10.0,10,FL,N981AT,BOS,BWI,5830.0
1,12,15.0,15,18.0,18,UA,N943UA,ORD,CLT,7229.0
1,12,6.0,6,7.0,7,OO,N928SW,MFR,SFO,9899.0
1,9,9.0,9,12.0,12,US,N384US,BNA,PIT,13882.0
1,12,15.0,15,15.0,15,WN,N387,IND,MDW,7229.0
1,6,18.0,18,22.0,23,UA,N849UA,DEN,CMH,7757.0
1,24,18.0,18,19.0,19,OO,N930SW,LAX,FAT,7303.0
1,18,8.0,8,10.0,10,UA,N336UA,DEN,SLC,10844.0
1,12,12.0,12,14.0,14,FL,N956AT,BUF,ATL,10991.0
1,6,18.0,17,18.0,18,HA,N478HA,OGG,HNL,7757.0
1,6,10.0,10,13.0,12,NW,N926NW,MSP,DTW,11753.0
1,15,10.0,10,11.0,11,WN,N684,BWI,BUF,6979.0
1,24,11.0,11,13.0,13,B6,N558JB,FLL,IAD,4667.0
1,12,18.0,19,20.0,21,DL,N375DL,GRR,ATL,6218.0
1,15,10.0,10,12.0,11,WN,N357,SMF,LAS,6979.0
1,24,9.0,9,14.0,14,AA,N559AA,SAN,DFW,3873.0
1,15,10.0,10,14.0,15,AA,N4XEAA,DFW,BDL,6979.0
1,21,5.0,6,8.0,8,NW,N8928E,ORD,DTW,10861.0
1,12,7.0,8,15.0,15,US,N169UW,LAX,CLT,4668.0
1,21,18.0,18,19.0,19,EV,N910AS,TRI,ATL,9270.0
1,15,13.0,13,14.0,14,OO,N251YV,LAX,FAT,6961.0
1,27,19.0,19,20.0,20,OO,N271YV,SMX,LAX,6540.0
1,6,16.0,16,17.0,16,OO,N295SW,SEA,GEG,11432.0
1,3,20.0,20,23.0,23,AA,N5FRAA,MIA,LAS,15318.0
1,1,12.0,12,15.0,15,DL,N973DL,ATL,BOS,36983.0
1,1,9.0,9,11.0,11,DH,N650BR,JAX,IAD,8907.0
1,27,17.0,17,19.0,19,HP,N187AW,ABQ,PHX,4878.0
1,1,14.0,14,15.0,15,HP,N331AW,PHX,SLC,13376.0
1,3,12.0,9,13.0,10,OO,N298SW,SLC,JAC,5117.0
1,15,22.0,22,0.0,0,WN,N328,LAS,SLC,10262.0
1,9,5.0,6,8.0,8,CO,N33264,ORD,IAH,9134.0
1,9,12.0,12,14.0,15,US,N446US,TPA,PHL,11596.0
1,18,23.0,23,23.0,23,DH,N419FJ,CVG,EVV,15129.0
1,12,17.0,17,18.0,18,MQ,N824MQ,BTR,DFW,12778.0
1,3,15.0,15,16.0,16,WN,N105,DAL,SAT,15147.0
1,21,12.0,13,15.0,15,DL,N699DL,PBI,BOS,10676.0
1,9,17.0,17,19.0,19,WN,N512,LAS,PHX,13017.0
1,24,16.0,16,17.0,17,MQ,N852MQ,ORD,LSE,6412.0
1,9,8.0,8,9.0,9,FL,N929AT,ATL,DAY,10697.0
1,12,17.0,17,20.0,20,HP,N668AW,SEA,PHX,12778.0
1,15,12.0,12,14.0,14,AA,N234AA,ORD,BWI,6795.0
1,9,8.0,8,9.0,9,NW,N671MC,LAN,DTW,10697.0
1,24,14.0,14,15.0,15,DH,N312UE,DAY,IAD,10262.0
1,9,5.0,6,7.0,7,HP,N814AW,DEN,PHX,9134.0
1,1,9.0,9,13.0,12,US,N162UW,PHL,SFO,8907.0
1,21,17.0,17,18.0,19,UA,N771UA,IAD,DEN,9345.0
1,27,14.0,14,16.0,16,AA,N2ALAA,BNA,ORD,12898.0
1,1,12.0,12,14.0,14,XE,N17513,AGS,EWR,36983.0
1,12,22.0,22,23.0,23,OO,N299SW,LAX,MRY,13817.0
1,24,10.0,10,14.0,15,UA,N339UA,TUS,ORD,5894.0
1,24,10.0,7,11.0,9,HP,N667AW,DTW,LAS,5894.0
1,21,6.0,6,8.0,8,US,N171UW,LGA,PIT,6297.0
1,6,6.0,6,7.0,7,MQ,N254MQ,GGG,DFW,13941.0
1,15,7.0,7,8.0,8,CO,N938MC,ATL,IAH,7682.0
1,12,10.0,10,11.0,11,EV,N878AS,FLO,ATL,5911.0
1,3,11.0,11,13.0,13,WN,N613,OKC,PHX,4667.0
1,6,17.0,17,20.0,20,NW,N371NB,JAX,MSP,12677.0
1,24,12.0,12,13.0,13,WN,N697,BHM,MSY,9548.0
1,18,18.0,18,19.0,20,MQ,N630MQ,ORD,FSD,8246.0
1,24,9.0,9,14.0,14,CO,N16701,RNO,IAH,3873.0
1,18,15.0,14,16.0,15,MQ,N636MQ,ORD,MSN,7229.0
1,1,9.0,9,11.0,11,CO,N12216,CLE,PHX,8907.0
1,21,15.0,15,17.0,17,HP,N906AW,SAN,PHX,4649.0
1,12,18.0,18,19.0,20,WN,N694,LIT,PHX,6218.0
1,27,12.0,13,14.0,14,UA,N914UA,LGA,ORD,8603.0
1,21,10.0,10,13.0,13,DL,N329DL,ORD,ATL,7139.0
1,15,7.0,8,8.0,8,HP,N326AW,DFW,LAS,7682.0
1,18,16.0,17,18.0,18,DH,N625BR,IAD,PVD,4437.0
1,12,16.0,16,21.0,21,NW,N371NW,PHX,DTW,13817.0
1,9,20.0,20,21.0,21,OH,N821CA,CVG,MSP,14939.0
1,18,14.0,14,15.0,15,US,N533AU,CLT,CHS,6245.0
1,18,7.0,7,9.0,9,DL,N6715C,IAD,MCO,3687.0
1,6,9.0,8,10.0,9,DH,N424FJ,PHL,BOS,8366.0
1,15,17.0,15,18.0,17,FL,N942AT,LGA,PHF,10262.0
1,24,13.0,13,14.0,14,XE,N11539,RIC,EWR,11134.0
1,21,17.0,17,20.0,20,NW,N517US,BOS,MSP,9345.0
1,21,14.0,14,15.0,15,NW,N9341,DSM,MSP,10844.0
1,24,8.0,8,10.0,10,AS,N785AS,LAX,SEA,4812.0
1,24,20.0,20,22.0,22,OH,N986CA,CVG,SAV,10703.0
1,12,7.0,7,10.0,10,DL,N6707A,FLL,BOS,4668.0
1,3,18.0,17,20.0,20,MQ,N632MQ,ORD,ROC,8855.0
1,15,6.0,6,9.0,9,US,N589US,MCI,CLT,8714.0
1,9,17.0,17,18.0,19,OO,N393SW,FAT,LAS,13017.0
1,27,23.0,23,0.0,0,WN,N311,MCI,MDW,11150.0
1,18,6.0,6,8.0,8,B6,N533JB,MCO,JFK,6347.0
1,21,10.0,10,11.0,11,US,N748UW,CLT,MSY,7139.0
1,18,14.0,14,17.0,17,DL,N948WP,ORD,SLC,6245.0
1,3,7.0,6,12.0,12,UA,N479UA,SMF,ORD,14924.0
1,27,12.0,12,14.0,13,DL,N927DA,ATL,DCA,8603.0
1,24,13.0,13,14.0,14,US,N530AU,PHL,BOS,11134.0
1,15,13.0,13,14.0,14,WN,N87,DAL,AUS,6961.0
1,27,7.0,7,11.0,10,NW,N782NC,MSP,RDU,5281.0
1,3,18.0,17,20.0,20,UA,N501UA,LAS,DEN,8855.0
1,15,13.0,13,14.0,14,CO,N52616,IAH,SAT,6961.0
1,6,19.0,17,20.0,18,AA,N532AA,ORD,STL,8073.0
1,3,17.0,17,18.0,18,MQ,N848MQ,XNA,DFW,14871.0
1,24,8.0,8,8.0,8,WN,N659,TPA,PBI,4812.0
1,21,9.0,9,10.0,10,NW,N770NC,MCI,MSP,13062.0
1,6,6.0,6,6.0,6,XE,N16571,LCH,IAH,13941.0
1,12,16.0,16,18.0,18,MQ,N817MQ,LNK,ORD,13817.0
1,27,17.0,17,19.0,18,UA,N842UA,MHT,ORD,4878.0
1,12,11.0,11,14.0,14,UA,N574UA,SAN,DEN,3383.0
1,27,16.0,15,17.0,16,EV,N926EV,ATL,ABY,12898.0
1,21,8.0,8,11.0,10,AS,N947AS,PSP,SEA,3332.0
1,15,7.0,7,8.0,8,OH,N355CA,CVG,SDF,7682.0
1,24,18.0,19,21.0,21,DL,N609DL,ATL,SLC,7303.0
1,21,6.0,6,13.0,13,DL,N3767,SAN,CVG,6297.0
1,21,17.0,17,19.0,19,WN,N398,BNA,HOU,9345.0
1,27,8.0,8,9.0,9,EV,N873AS,ATL,CHO,4760.0
1,18,15.0,15,16.0,16,WN,N739,MCI,MDW,7229.0
1,18,11.0,11,14.0,14,AA,N418AA,DTW,MIA,13555.0
1,21,9.0,9,11.0,11,DL,N381DL,TPA,CVG,13062.0
1,3,18.0,18,19.0,20,DH,N668BR,CLT,IAD,8855.0
1,15,17.0,17,18.0,18,DL,N3734B,LGA,BOS,10262.0
1,15,15.0,15,16.0,16,OO,N213SW,DEN,RAP,7191.0
1,15,16.0,15,17.0,16,B6,N543JB,JFK,SYR,13727.0
1,12,6.0,6,6.0,7,DH,N682BR,LEX,ORD,9899.0
1,6,19.0,19,20.0,20,DH,N301UE,CRW,IAD,8073.0
1,3,8.0,8,10.0,10,MQ,N514MQ,ORD,IND,12524.0
1,9,14.0,14,14.0,14,HP,N670AW,PHX,SNA,7757.0
1,1,5.0,6,7.0,7,B6,N522JB,SYR,JFK,7662.0
1,21,15.0,16,18.0,18,AA,N469AA,PHL,DFW,4649.0
1,21,22.0,22,23.0,23,WN,N525,OAK,LAX,6955.0
1,27,10.0,10,11.0,11,MQ,N654MQ,ORD,LSE,5894.0
1,24,12.0,12,13.0,13,DH,N452FJ,CLE,CVG,9548.0
1,18,10.0,10,12.0,12,DL,N108DL,ATL,SLC,3943.0
1,6,16.0,16,18.0,18,UA,N913UA,PDX,SFO,11432.0
1,27,6.0,6,14.0,14,US,N111UW,LAX,PHL,2575.0
1,24,8.0,8,10.0,10,OO,N910SW,LAX,PHX,4812.0
1,9,6.0,6,8.0,8,AA,N400AA,OMA,DFW,6442.0
1,15,11.0,12,14.0,14,US,N354US,PNS,CLT,10262.0
1,27,12.0,12,14.0,14,WN,N604,SAN,PHX,8603.0
1,27,17.0,17,18.0,18,OO,N229SW,LAX,SAN,4878.0
1,9,23.0,23,6.0,5,CO,N16732,PHX,EWR,16704.0
1,15,10.0,10,12.0,11,DL,N604DL,ATL,EGE,6979.0
1,21,6.0,7,7.0,8,CO,N19141,SAT,IAH,6297.0
1,1,8.0,8,13.0,13,AA,N5FDAA,SJC,DFW,22270.0
1,6,19.0,19,19.0,20,EV,N877AS,BQK,ATL,8073.0
1,3,9.0,9,10.0,10,CO,N16650,IAH,ELP,14871.0
1,9,9.0,9,10.0,10,WN,N638,MCI,TUL,13882.0
1,15,13.0,13,17.0,17,XE,N14568,IAH,SRQ,6961.0
1,1,18.0,18,20.0,20,DL,N843MH,TPA,ATL,4823.0
1,21,14.0,14,15.0,15,DL,N988DL,ATL,CMH,10844.0
1,18,9.0,9,12.0,12,NW,N943N,STL,DTW,4668.0
1,12,7.0,7,8.0,9,HP,N604AW,DTW,LAS,4668.0
1,3,13.0,12,15.0,14,AS,N780AS,PDX,LAS,6092.0
1,15,6.0,6,7.0,7,OH,N978CA,SAV,ATL,8714.0
1,18,18.0,17,20.0,19,NW,N761NC,DTW,PHL,8246.0
1,24,11.0,11,14.0,14,DL,N67171,FLL,BDL,4667.0
1,1,20.0,20,21.0,21,NW,N302US,DTW,ORD,8586.0
1,6,14.0,14,21.0,21,US,N629AU,LAS,PIT,19495.0
1,9,16.0,16,19.0,19,CO,N29129,IAH,MCO,4823.0
1,12,20.0,20,22.0,22,WN,N334,LAS,SEA,13381.0
1,24,12.0,12,14.0,14,EV,N827AS,DHN,ATL,9548.0
1,24,7.0,7,8.0,8,TZ,N302TZ,PIE,MDW,3687.0
1,6,22.0,22,0.0,0,UA,N398UA,SFO,SEA,4804.0
1,18,7.0,7,10.0,10,AA,N291AA,DFW,IND,3687.0
1,1,6.0,6,7.0,7,NW,N1308T,PHL,MEM,6121.0
1,15,21.0,21,22.0,22,WN,N96,HOU,DAL,2754.0
1,12,15.0,15,17.0,17,FL,N928AT,FNT,ATL,7229.0
1,18,8.0,8,11.0,11,AS,N792AS,PDX,ONT,10844.0
1,27,14.0,14,16.0,16,WN,N325,SAN,TUS,12898.0
1,3,15.0,15,16.0,16,HA,N476HA,HNL,OGG,15147.0
1,3,16.0,16,17.0,17,OO,N301YV,RDD,SFO,14011.0
1,9,10.0,10,14.0,14,HP,N902AW,PHX,MSP,14323.0
1,24,17.0,17,18.0,18,UA,N305UA,ORD,DSM,4804.0
1,15,19.0,19,21.0,21,NW,N9343,MEM,JAX,6117.0
1,9,19.0,19,21.0,21,XE,N11150,IAH,BNA,10577.0
1,15,14.0,14,17.0,17,AA,N202AA,ORD,SEA,10919.0
1,18,16.0,16,18.0,18,OO,N964SW,LAX,PHX,4437.0
1,6,16.0,15,18.0,18,AA,N591AA,ORD,CLE,11432.0
1,15,9.0,9,10.0,10,WN,N704,SNA,SMF,14687.0
1,6,19.0,19,20.0,20,MQ,N504MQ,DFW,AMA,8073.0
1,6,16.0,16,19.0,19,DL,N306WA,SMF,SLC,11432.0
1,1,12.0,11,19.0,19,DL,N3745B,SFO,ATL,36983.0
1,9,11.0,11,12.0,12,DL,N905DA,SLC,SNA,7202.0
1,27,11.0,11,11.0,11,WN,N510,SLC,LAS,8625.0
1,3,21.0,21,22.0,22,DH,N692BR,IAD,BTV,6961.0
1,18,10.0,9,11.0,10,OO,N224SW,PIH,SLC,3943.0
1,1,17.0,17,17.0,18,EV,N854AS,ATL,MKE,8610.0
1,9,7.0,7,8.0,8,US,N353US,PIT,ORD,15554.0
1,1,11.0,11,13.0,13,DL,N107DL,ATL,LGA,19630.0
1,15,9.0,9,11.0,11,DL,N911DL,MHT,CVG,14687.0
1,21,7.0,7,8.0,8,DL,N923DL,ATL,DFW,9646.0
1,18,18.0,18,23.0,23,WN,N522,ABQ,MCO,8246.0
1,21,20.0,19,23.0,22,AA,N3CCAA,LGA,DFW,4880.0
1,24,19.0,19,20.0,20,WN,N380,SLC,GEG,14231.0
1,21,6.0,6,7.0,7,MQ,N392MQ,SPS,DFW,6297.0
